season,year,month,day,hr,is_holiday,is_workingday,weather_condition,temp,humidity,windspeed,count
Spring,2011,January,15,2,No,Weekend,Cloudy,6.5600000000000005,59.0,6.0032,12
Spring,2011,January,15,3,No,Weekend,Cloudy,6.5600000000000005,59.0,0.0,8
Spring,2011,January,15,4,No,Weekend,Cloudy,6.5600000000000005,59.0,0.0,5
Spring,2011,January,15,5,No,Weekend,Clear,6.5600000000000005,59.0,0.0,1
Spring,2011,January,15,6,No,Weekend,Clear,5.74,63.0,7.0015,3
Spring,2011,January,15,7,No,Weekend,Clear,5.74,63.0,0.0,10
Spring,2011,January,15,8,No,Weekend,Clear,5.74,63.0,8.9981,23
Spring,2011,January,15,9,No,Weekend,Clear,6.5600000000000005,64.0,8.9981,33
Spring,2011,January,15,10,No,Weekend,Clear,7.38,59.0,11.0014,59
Spring,2011,January,15,11,No,Weekend,Clear,8.200000000000001,55.00000000000001,15.001299999999999,72
Spring,2011,January,15,12,No,Weekend,Clear,9.84,48.0,15.001299999999999,89
Spring,2011,January,15,13,No,Weekend,Clear,11.48,38.0,19.999499999999998,101
Spring,2011,January,15,14,No,Weekend,Clear,12.299999999999999,39.0,19.0012,118
Spring,2011,January,15,15,No,Weekend,Cloudy,13.120000000000001,36.0,12.998,129
Spring,2011,January,15,16,No,Weekend,Cloudy,13.940000000000001,34.0,12.998,128
Spring,2011,January,15,17,No,Weekend,Cloudy,13.120000000000001,36.0,19.0012,83
Spring,2011,January,15,18,No,Weekend,Cloudy,12.299999999999999,45.0,16.997899999999998,84
Spring,2011,January,15,19,No,Weekend,Cloudy,13.120000000000001,39.0,16.997899999999998,74
Spring,2011,January,15,20,No,Weekend,Cloudy,13.120000000000001,39.0,16.997899999999998,41
Spring,2011,January,15,21,No,Weekend,Cloudy,13.120000000000001,39.0,15.001299999999999,57
Spring,2011,January,15,22,No,Weekend,Cloudy,12.299999999999999,42.0,7.0015,26
Spring,2011,January,15,23,No,Weekend,Clear,12.299999999999999,45.0,19.0012,44
Spring,2011,January,16,0,No,Weekend,Clear,10.66,56.00000000000001,0.0,39
Spring,2011,January,16,1,No,Weekend,Clear,10.66,56.00000000000001,8.9981,23
Spring,2011,January,16,2,No,Weekend,Clear,10.66,56.00000000000001,6.0032,16
Spring,2011,January,16,3,No,Weekend,Clear,9.02,69.0,0.0,15
Spring,2011,January,16,4,No,Weekend,Clear,10.66,56.00000000000001,11.0014,1
Spring,2011,January,16,5,No,Weekend,Cloudy,10.66,56.00000000000001,11.0014,2
Spring,2011,January,16,6,No,Weekend,Cloudy,10.66,56.00000000000001,11.0014,1
Spring,2011,January,16,7,No,Weekend,Cloudy,9.84,56.00000000000001,19.999499999999998,3
Spring,2011,January,16,8,No,Weekend,Clear,9.02,55.00000000000001,19.0012,18
Spring,2011,January,16,9,No,Weekend,Clear,9.02,51.0,16.997899999999998,32
Spring,2011,January,16,10,No,Weekend,Clear,9.02,51.0,19.0012,79
Spring,2011,January,16,11,No,Weekend,Clear,9.84,44.0,16.997899999999998,93
Spring,2011,January,16,12,No,Weekend,Clear,9.84,41.0,19.0012,104
Spring,2011,January,16,13,No,Weekend,Clear,10.66,35.0,19.999499999999998,118
Spring,2011,January,16,14,No,Weekend,Clear,11.48,36.0,16.997899999999998,91
Spring,2011,January,16,15,No,Weekend,Clear,10.66,38.0,16.997899999999998,113
Spring,2011,January,16,16,No,Weekend,Clear,9.84,38.0,15.001299999999999,99
Spring,2011,January,16,17,No,Weekend,Clear,9.02,37.0,16.997899999999998,105
Spring,2011,January,16,18,No,Weekend,Clear,8.200000000000001,40.0,11.0014,67
Spring,2011,January,16,19,No,Weekend,Clear,7.38,47.0,8.9981,61
Spring,2011,January,16,20,No,Weekend,Clear,7.38,47.0,11.0014,57
Spring,2011,January,16,21,No,Weekend,Clear,7.38,51.0,11.0014,28
Spring,2011,January,16,22,No,Weekend,Cloudy,8.200000000000001,49.0,8.9981,21
Spring,2011,January,16,23,No,Weekend,Cloudy,8.200000000000001,40.0,7.0015,18
Spring,2011,January,17,0,Yes,Weekend,Cloudy,8.200000000000001,47.0,15.001299999999999,17
Spring,2011,January,17,1,Yes,Weekend,Cloudy,8.200000000000001,44.0,12.998,16
Spring,2011,January,17,2,Yes,Weekend,Cloudy,7.38,43.0,16.997899999999998,8
Spring,2011,January,17,3,Yes,Weekend,Cloudy,7.38,43.0,12.998,2
Spring,2011,January,17,4,Yes,Weekend,Cloudy,7.38,43.0,8.9981,3
Spring,2011,January,17,5,Yes,Weekend,Cloudy,7.38,43.0,11.0014,1
Spring,2011,January,17,6,Yes,Weekend,Cloudy,7.38,43.0,12.998,5
Spring,2011,January,17,7,Yes,Weekend,Cloudy,6.5600000000000005,50.0,8.9981,13
Spring,2011,January,17,8,Yes,Weekend,Cloudy,6.5600000000000005,47.0,15.001299999999999,33
Spring,2011,January,17,9,Yes,Weekend,Cloudy,6.5600000000000005,47.0,15.001299999999999,47
Spring,2011,January,17,10,Yes,Weekend,Cloudy,6.5600000000000005,50.0,16.997899999999998,57
Spring,2011,January,17,11,Yes,Weekend,Cloudy,6.5600000000000005,55.00000000000001,12.998,64
Spring,2011,January,17,12,Yes,Weekend,Cloudy,7.38,47.0,8.9981,80
Spring,2011,January,17,13,Yes,Weekend,Cloudy,7.38,47.0,8.9981,93
Spring,2011,January,17,14,Yes,Weekend,Cloudy,7.38,43.0,7.0015,86
Spring,2011,January,17,15,Yes,Weekend,Cloudy,8.200000000000001,47.0,11.0014,93
Spring,2011,January,17,16,Yes,Weekend,Cloudy,8.200000000000001,47.0,11.0014,82
Spring,2011,January,17,17,Yes,Weekend,Clear,8.200000000000001,51.0,12.998,71
Spring,2011,January,17,18,Yes,Weekend,Cloudy,7.38,55.00000000000001,16.997899999999998,92
Spring,2011,January,17,19,Yes,Weekend,Light Rain,7.38,59.0,12.998,60
Spring,2011,January,17,20,Yes,Weekend,Light Rain,6.5600000000000005,80.0,12.998,33
Spring,2011,January,17,21,Yes,Weekend,Light Rain,6.5600000000000005,80.0,12.998,27
Spring,2011,January,17,22,Yes,Weekend,Light Rain,5.74,93.0,16.997899999999998,13
Spring,2011,January,17,23,Yes,Weekend,Light Rain,6.5600000000000005,86.0,19.0012,4
Spring,2011,January,18,12,No,Workingday,Cloudy,8.200000000000001,86.0,22.0028,3
Spring,2011,January,18,13,No,Workingday,Cloudy,8.200000000000001,86.0,15.001299999999999,22
Spring,2011,January,18,14,No,Workingday,Cloudy,9.02,80.0,11.0014,28
Spring,2011,January,18,15,No,Workingday,Cloudy,9.02,87.0,11.0014,35
Spring,2011,January,18,16,No,Workingday,Cloudy,9.02,87.0,12.998,61
Spring,2011,January,18,17,No,Workingday,Cloudy,9.02,82.0,12.998,125
Spring,2011,January,18,18,No,Workingday,Cloudy,9.02,80.0,11.0014,133
Spring,2011,January,18,19,No,Workingday,Cloudy,9.02,80.0,8.9981,99
Spring,2011,January,18,20,No,Workingday,Cloudy,9.02,87.0,0.0,83
Spring,2011,January,18,21,No,Workingday,Cloudy,9.02,93.0,7.0015,41
Spring,2011,January,18,22,No,Workingday,Cloudy,9.02,93.0,6.0032,33
Spring,2011,January,18,23,No,Workingday,Cloudy,9.02,93.0,0.0,20
Spring,2011,January,19,0,No,Workingday,Cloudy,9.02,93.0,0.0,3
Spring,2011,January,19,1,No,Workingday,Light Rain,9.02,93.0,8.9981,7
Spring,2011,January,19,2,No,Workingday,Light Rain,9.02,93.0,8.9981,3
Spring,2011,January,19,4,No,Workingday,Light Rain,9.02,93.0,8.9981,2
Spring,2011,January,19,5,No,Workingday,Cloudy,9.02,93.0,6.0032,7
Spring,2011,January,19,6,No,Workingday,Cloudy,9.02,93.0,6.0032,32
Spring,2011,January,19,7,No,Workingday,Cloudy,9.84,92.0,7.0015,90
Spring,2011,January,19,8,No,Workingday,Cloudy,9.84,93.0,7.0015,197
Spring,2011,January,19,9,No,Workingday,Cloudy,9.84,93.0,7.0015,109
Spring,2011,January,19,10,No,Workingday,Cloudy,10.66,93.0,8.9981,47
Spring,2011,January,19,11,No,Workingday,Cloudy,11.48,87.0,6.0032,52
Spring,2011,January,19,12,No,Workingday,Cloudy,12.299999999999999,81.0,6.0032,70
Spring,2011,January,19,13,No,Workingday,Clear,16.400000000000002,62.0,19.0012,78
Spring,2011,January,19,14,No,Workingday,Clear,16.400000000000002,57.99999999999999,16.997899999999998,75
Spring,2011,January,19,15,No,Workingday,Clear,16.400000000000002,54.0,19.0012,82
Spring,2011,January,19,16,No,Workingday,Clear,15.58,57.99999999999999,26.0027,104
Spring,2011,January,19,17,No,Workingday,Clear,14.76,56.99999999999999,22.0028,197
Spring,2011,January,19,18,No,Workingday,Clear,13.940000000000001,61.0,19.0012,161
Spring,2011,January,19,19,No,Workingday,Clear,13.120000000000001,56.99999999999999,27.999299999999998,112
Spring,2011,January,19,20,No,Workingday,Clear,13.120000000000001,49.0,19.999499999999998,76
Spring,2011,January,19,21,No,Workingday,Clear,13.120000000000001,49.0,27.999299999999998,59
Spring,2011,January,19,22,No,Workingday,Clear,12.299999999999999,52.0,11.0014,59
Spring,2011,January,19,23,No,Workingday,Clear,12.299999999999999,52.0,31.0009,28
Spring,2011,January,20,0,No,Workingday,Clear,10.66,56.00000000000001,26.0027,13
Spring,2011,January,20,1,No,Workingday,Clear,10.66,56.00000000000001,0.0,5
Spring,2011,January,20,2,No,Workingday,Clear,10.66,56.00000000000001,0.0,2
Spring,2011,January,20,3,No,Workingday,Clear,10.66,56.00000000000001,11.0014,1
Spring,2011,January,20,4,No,Workingday,Clear,10.66,56.00000000000001,11.0014,1
Spring,2011,January,20,5,No,Workingday,Clear,9.84,60.0,15.001299999999999,6
Spring,2011,January,20,6,No,Workingday,Clear,9.02,60.0,15.001299999999999,35
Spring,2011,January,20,7,No,Workingday,Clear,9.02,55.00000000000001,15.001299999999999,101
Spring,2011,January,20,8,No,Workingday,Clear,9.02,55.00000000000001,19.0012,249
Spring,2011,January,20,9,No,Workingday,Cloudy,9.84,52.0,15.001299999999999,143
Spring,2011,January,20,10,No,Workingday,Clear,10.66,48.0,19.999499999999998,57
Spring,2011,January,20,11,No,Workingday,Cloudy,11.48,45.0,11.0014,68
Spring,2011,January,20,12,No,Workingday,Cloudy,12.299999999999999,42.0,0.0,84
Spring,2011,January,20,13,No,Workingday,Cloudy,11.48,45.0,7.0015,98
Spring,2011,January,20,14,No,Workingday,Cloudy,12.299999999999999,45.0,8.9981,81
Spring,2011,January,20,15,No,Workingday,Cloudy,13.120000000000001,45.0,12.998,70
Spring,2011,January,20,16,No,Workingday,Cloudy,12.299999999999999,49.0,8.9981,91
Spring,2011,January,20,17,No,Workingday,Cloudy,12.299999999999999,49.0,7.0015,215
Spring,2011,January,20,18,No,Workingday,Cloudy,10.66,56.00000000000001,12.998,185
Spring,2011,January,20,19,No,Workingday,Clear,10.66,56.00000000000001,22.0028,152
Spring,2011,January,20,20,No,Workingday,Cloudy,10.66,60.0,19.0012,126
Spring,2011,January,20,21,No,Workingday,Cloudy,9.84,60.0,16.997899999999998,57
Spring,2011,January,20,22,No,Workingday,Cloudy,9.84,65.0,19.0012,56
Spring,2011,January,20,23,No,Workingday,Cloudy,9.84,65.0,22.0028,31
Spring,2011,January,21,0,No,Workingday,Cloudy,9.84,70.0,16.997899999999998,21
Spring,2011,January,21,1,No,Workingday,Cloudy,9.84,70.0,16.997899999999998,6
Spring,2011,January,21,2,No,Workingday,Light Rain,9.84,75.0,11.0014,2
Spring,2011,January,21,3,No,Workingday,Light Rain,9.02,80.0,19.999499999999998,1
Spring,2011,January,21,4,No,Workingday,Cloudy,9.02,87.0,6.0032,1
Spring,2011,January,21,5,No,Workingday,Clear,9.84,60.0,27.999299999999998,5
Spring,2011,January,21,6,No,Workingday,Clear,9.02,55.00000000000001,16.997899999999998,27
Spring,2011,January,21,7,No,Workingday,Clear,8.200000000000001,51.0,19.0012,68
Spring,2011,January,21,8,No,Workingday,Clear,8.200000000000001,47.0,22.0028,217
Spring,2011,January,21,9,No,Workingday,Clear,8.200000000000001,51.0,23.9994,166
Spring,2011,January,21,10,No,Workingday,Clear,8.200000000000001,47.0,31.0009,63
Spring,2011,January,21,11,No,Workingday,Clear,9.02,41.0,31.0009,59
Spring,2011,January,21,12,No,Workingday,Clear,9.02,27.0,39.000699999999995,78
Spring,2011,January,21,13,No,Workingday,Clear,8.200000000000001,21.0,39.000699999999995,73
Spring,2011,January,21,14,No,Workingday,Clear,8.200000000000001,25.0,35.0008,62
Spring,2011,January,21,15,No,Workingday,Clear,6.5600000000000005,26.0,30.002599999999997,65
Spring,2011,January,21,16,No,Workingday,Clear,6.5600000000000005,26.0,23.9994,97
Spring,2011,January,21,17,No,Workingday,Clear,5.74,28.000000000000004,23.9994,161
Spring,2011,January,21,18,No,Workingday,Clear,4.92,30.0,16.997899999999998,120
Spring,2011,January,21,19,No,Workingday,Clear,4.92,30.0,22.0028,96
Spring,2011,January,21,20,No,Workingday,Clear,4.1000000000000005,33.0,27.999299999999998,53
Spring,2011,January,21,21,No,Workingday,Clear,3.2800000000000002,38.0,19.0012,41
Spring,2011,January,21,22,No,Workingday,Clear,2.46,41.0,26.0027,34
Spring,2011,January,21,23,No,Workingday,Clear,2.46,38.0,22.0028,27
Spring,2011,January,22,0,No,Weekend,Clear,1.6400000000000001,45.0,16.997899999999998,13
Spring,2011,January,22,1,No,Weekend,Cloudy,1.6400000000000001,41.0,26.0027,12
Spring,2011,January,22,2,No,Weekend,Cloudy,1.6400000000000001,41.0,16.997899999999998,11
Spring,2011,January,22,3,No,Weekend,Cloudy,1.6400000000000001,41.0,19.0012,7
Spring,2011,January,22,4,No,Weekend,Cloudy,0.8200000000000001,48.0,19.999499999999998,3
Spring,2011,January,22,6,No,Weekend,Cloudy,0.8200000000000001,44.0,15.001299999999999,2
Spring,2011,January,22,7,No,Weekend,Clear,0.8200000000000001,44.0,19.0012,8
Spring,2011,January,22,8,No,Weekend,Clear,0.8200000000000001,44.0,22.0028,27
Spring,2011,January,22,9,No,Weekend,Clear,1.6400000000000001,41.0,16.997899999999998,40
Spring,2011,January,22,10,No,Weekend,Cloudy,1.6400000000000001,41.0,11.0014,53
Spring,2011,January,22,11,No,Weekend,Cloudy,2.46,38.0,8.9981,63
Spring,2011,January,22,12,No,Weekend,Cloudy,2.46,38.0,7.0015,70
Spring,2011,January,22,13,No,Weekend,Clear,3.2800000000000002,35.0,0.0,84
Spring,2011,January,22,14,No,Weekend,Clear,4.1000000000000005,33.0,7.0015,75
Spring,2011,January,22,15,No,Weekend,Clear,4.92,28.000000000000004,0.0,103
Spring,2011,January,22,16,No,Weekend,Clear,4.92,28.000000000000004,12.998,83
Spring,2011,January,22,17,No,Weekend,Clear,4.92,28.000000000000004,0.0,67
Spring,2011,January,22,18,No,Weekend,Clear,3.2800000000000002,35.0,12.998,54
Spring,2011,January,22,19,No,Weekend,Clear,3.2800000000000002,35.0,8.9981,59
Spring,2011,January,22,20,No,Weekend,Clear,2.46,45.0,11.0014,45
Spring,2011,January,22,21,No,Weekend,Clear,2.46,41.0,6.0032,39
Spring,2011,January,22,22,No,Weekend,Clear,2.46,49.0,0.0,30
Spring,2011,January,22,23,No,Weekend,Clear,1.6400000000000001,56.99999999999999,7.0015,33
Spring,2011,January,23,0,No,Weekend,Clear,1.6400000000000001,56.99999999999999,7.0015,22
Spring,2011,January,23,1,No,Weekend,Clear,1.6400000000000001,56.99999999999999,7.0015,13
Spring,2011,January,23,2,No,Weekend,Clear,0.8200000000000001,62.0,8.9981,18
Spring,2011,January,23,3,No,Weekend,Clear,0.8200000000000001,62.0,8.9981,5
Spring,2011,January,23,5,No,Weekend,Cloudy,1.6400000000000001,56.99999999999999,7.0015,3
Spring,2011,January,23,6,No,Weekend,Cloudy,1.6400000000000001,56.99999999999999,7.0015,1
Spring,2011,January,23,7,No,Weekend,Clear,3.2800000000000002,57.99999999999999,11.0014,2
Spring,2011,January,23,8,No,Weekend,Clear,2.46,62.0,11.0014,19
Spring,2011,January,23,9,No,Weekend,Clear,4.1000000000000005,54.0,23.9994,28
Spring,2011,January,23,10,No,Weekend,Clear,5.74,46.0,26.0027,58
Spring,2011,January,23,11,No,Weekend,Clear,5.74,43.0,15.001299999999999,99
Spring,2011,January,23,12,No,Weekend,Clear,6.5600000000000005,37.0,31.0009,116
Spring,2011,January,23,13,No,Weekend,Clear,5.74,33.0,26.0027,87
Spring,2011,January,23,14,No,Weekend,Clear,6.5600000000000005,28.000000000000004,23.9994,110
Spring,2011,January,23,15,No,Weekend,Clear,6.5600000000000005,28.000000000000004,23.9994,77
Spring,2011,January,23,16,No,Weekend,Clear,6.5600000000000005,26.0,22.0028,65
Spring,2011,January,23,17,No,Weekend,Clear,5.74,26.0,26.0027,55
Spring,2011,January,23,18,No,Weekend,Clear,4.92,30.0,16.997899999999998,49
Spring,2011,January,23,19,No,Weekend,Clear,4.92,30.0,19.0012,50
Spring,2011,January,23,20,No,Weekend,Clear,4.1000000000000005,36.0,16.997899999999998,35
Spring,2011,January,23,21,No,Weekend,Clear,4.1000000000000005,36.0,12.998,25
Spring,2011,January,23,22,No,Weekend,Clear,3.2800000000000002,38.0,12.998,28
Spring,2011,January,23,23,No,Weekend,Clear,2.46,41.0,15.001299999999999,21
Spring,2011,January,24,0,No,Workingday,Clear,2.46,41.0,12.998,7
Spring,2011,January,24,1,No,Workingday,Clear,1.6400000000000001,45.0,12.998,1
Spring,2011,January,24,3,No,Workingday,Clear,1.6400000000000001,45.0,16.997899999999998,1
Spring,2011,January,24,4,No,Workingday,Clear,0.8200000000000001,48.0,8.9981,1
Spring,2011,January,24,5,No,Workingday,Clear,0.8200000000000001,48.0,8.9981,5
Spring,2011,January,24,6,No,Workingday,Clear,0.8200000000000001,48.0,6.0032,15
Spring,2011,January,24,7,No,Workingday,Clear,0.8200000000000001,48.0,0.0,84
Spring,2011,January,24,8,No,Workingday,Clear,1.6400000000000001,49.0,0.0,177
Spring,2011,January,24,9,No,Workingday,Clear,2.46,41.0,0.0,102
Spring,2011,January,24,10,No,Workingday,Clear,4.1000000000000005,42.0,0.0,40
Spring,2011,January,24,11,No,Workingday,Clear,4.1000000000000005,46.0,8.9981,46
Spring,2011,January,24,12,No,Workingday,Cloudy,4.92,42.0,12.998,63
Spring,2011,January,24,13,No,Workingday,Cloudy,5.74,43.0,15.001299999999999,60
Spring,2011,January,24,14,No,Workingday,Cloudy,5.74,46.0,15.001299999999999,45
Spring,2011,January,24,15,No,Workingday,Clear,6.5600000000000005,40.0,11.0014,57
Spring,2011,January,24,16,No,Workingday,Clear,6.5600000000000005,47.0,16.997899999999998,70
Spring,2011,January,24,17,No,Workingday,Clear,5.74,50.0,16.997899999999998,184
Spring,2011,January,24,18,No,Workingday,Clear,5.74,59.0,12.998,153
Spring,2011,January,24,19,No,Workingday,Clear,5.74,54.0,11.0014,106
Spring,2011,January,24,20,No,Workingday,Clear,5.74,59.0,12.998,81
Spring,2011,January,24,21,No,Workingday,Clear,5.74,63.0,11.0014,59
Spring,2011,January,24,22,No,Workingday,Cloudy,5.74,63.0,15.001299999999999,35
Spring,2011,January,24,23,No,Workingday,Cloudy,6.5600000000000005,64.0,16.997899999999998,24
Spring,2011,January,25,0,No,Workingday,Cloudy,6.5600000000000005,69.0,19.0012,9
Spring,2011,January,25,1,No,Workingday,Cloudy,6.5600000000000005,69.0,11.0014,5
Spring,2011,January,25,2,No,Workingday,Clear,6.5600000000000005,69.0,15.001299999999999,2
Spring,2011,January,25,4,No,Workingday,Clear,5.74,74.0,7.0015,1
Spring,2011,January,25,5,No,Workingday,Clear,5.74,74.0,15.001299999999999,9
Spring,2011,January,25,6,No,Workingday,Clear,6.5600000000000005,74.0,7.0015,36
Spring,2011,January,25,7,No,Workingday,Clear,6.5600000000000005,74.0,15.001299999999999,108
Spring,2011,January,25,8,No,Workingday,Cloudy,6.5600000000000005,74.0,8.9981,238
Spring,2011,January,25,9,No,Workingday,Cloudy,8.200000000000001,64.0,6.0032,144
Spring,2011,January,25,10,No,Workingday,Cloudy,9.02,60.0,7.0015,55
Spring,2011,January,25,11,No,Workingday,Cloudy,9.84,60.0,8.9981,61
Spring,2011,January,25,12,No,Workingday,Cloudy,10.66,56.00000000000001,6.0032,106
Spring,2011,January,25,13,No,Workingday,Cloudy,10.66,56.00000000000001,8.9981,93
Spring,2011,January,25,14,No,Workingday,Cloudy,12.299999999999999,45.0,0.0,68
Spring,2011,January,25,15,No,Workingday,Cloudy,13.120000000000001,42.0,0.0,84
Spring,2011,January,25,16,No,Workingday,Cloudy,13.120000000000001,42.0,0.0,116
Spring,2011,January,25,17,No,Workingday,Clear,12.299999999999999,45.0,0.0,222
Spring,2011,January,25,18,No,Workingday,Cloudy,12.299999999999999,49.0,6.0032,225
Spring,2011,January,25,19,No,Workingday,Cloudy,10.66,65.0,11.0014,146
Spring,2011,January,25,20,No,Workingday,Clear,9.84,65.0,12.998,119
Spring,2011,January,25,21,No,Workingday,Clear,9.84,65.0,12.998,45
Spring,2011,January,25,22,No,Workingday,Clear,9.02,64.0,11.0014,53
Spring,2011,January,25,23,No,Workingday,Cloudy,9.02,64.0,11.0014,40
Spring,2011,January,26,0,No,Workingday,Cloudy,9.02,69.0,8.9981,17
Spring,2011,January,26,1,No,Workingday,Cloudy,9.84,65.0,8.9981,5
Spring,2011,January,26,2,No,Workingday,Light Rain,9.02,69.0,12.998,10
Spring,2011,January,26,5,No,Workingday,Light Rain,8.200000000000001,86.0,19.0012,1
Spring,2011,January,26,6,No,Workingday,Light Rain,8.200000000000001,86.0,19.0012,8
Spring,2011,January,26,7,No,Workingday,Light Rain,9.02,87.0,19.999499999999998,30
Spring,2011,January,26,8,No,Workingday,Light Rain,9.02,87.0,19.999499999999998,72
Spring,2011,January,26,9,No,Workingday,Light Rain,9.02,87.0,19.999499999999998,58
Spring,2011,January,26,10,No,Workingday,Light Rain,9.02,93.0,19.0012,28
Spring,2011,January,26,11,No,Workingday,Light Rain,9.02,93.0,22.0028,41
Spring,2011,January,26,12,No,Workingday,Light Rain,9.02,93.0,22.0028,48
Spring,2011,January,26,13,No,Workingday,Light Rain,9.02,93.0,22.0028,47
Spring,2011,January,26,14,No,Workingday,Light Rain,9.02,93.0,23.9994,36
Spring,2011,January,26,15,No,Workingday,Light Rain,9.02,93.0,31.0009,43
Spring,2011,January,26,16,No,Workingday,Heavy Rain,9.02,93.0,22.0028,36
Spring,2011,January,26,17,No,Workingday,Light Rain,8.200000000000001,93.0,23.9994,26
Spring,2011,January,27,16,No,Workingday,Clear,9.02,55.00000000000001,12.998,24
Spring,2011,January,27,17,No,Workingday,Clear,9.02,55.00000000000001,7.0015,84
Spring,2011,January,27,18,No,Workingday,Clear,8.200000000000001,69.0,6.0032,104
Spring,2011,January,27,19,No,Workingday,Clear,8.200000000000001,69.0,6.0032,79
Spring,2011,January,27,20,No,Workingday,Clear,7.38,74.0,6.0032,59
Spring,2011,January,27,21,No,Workingday,Clear,7.38,74.0,6.0032,38
Spring,2011,January,27,22,No,Workingday,Clear,7.38,74.0,6.0032,27
